ID	CanonID	Title	TitleTemp	Filename	Jahr	Date	Authors	Place	Caption	Camera	Nix
10805	4258	2012CG-0019-MiriaminDunesSandbanks.jpg	2012CG-0019-MiriaminDunesSandbanks.jpg	2012CG-0019-MiriaminDunesSandbanks.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10806	4259	2012CG-0020-MiriaminDunesSandbanks.jpg	2012CG-0020-MiriaminDunesSandbanks.jpg	2012CG-0020-MiriaminDunesSandbanks.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10807	4260	2012CG-0021-DunesSandbanks.jpg	2012CG-0021-DunesSandbanks.jpg	2012CG-0021-DunesSandbanks.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10808	4261	2012CG-0022-PatternSandbanks.jpg	2012CG-0022-PatternSandbanks.jpg	2012CG-0022-PatternSandbanks.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10809	4262	2012CG-0023-MiriamMarlaSandbanks.jpg	2012CG-0023-MiriamMarlaSandbanks.jpg	2012CG-0023-MiriamMarlaSandbanks.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10810	4263	2012CG-0024-Marla.jpg	2012CG-0024-Marla.jpg	2012CG-0024-Marla.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10811	4264	2012CG-0025-Marla.jpg	2012CG-0025-Marla.jpg	2012CG-0025-Marla.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10812	4265	2012CG-0026-Marla.jpg	2012CG-0026-Marla.jpg	2012CG-0026-Marla.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10813	4266	2012CG-0027-MarlaMiriamSandbanks.jpg	2012CG-0027-MarlaMiriamSandbanks.jpg	2012CG-0027-MarlaMiriamSandbanks.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10814	4267	2012CG-0028-MarlaSandbanks.jpg	2012CG-0028-MarlaSandbanks.jpg	2012CG-0028-MarlaSandbanks.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10815	4268	2012CG-0029-BirchesSandbanks.jpg	2012CG-0029-BirchesSandbanks.jpg	2012CG-0029-BirchesSandbanks.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10816	4269	2012CG-0030-Sandbanks.jpg	2012CG-0030-Sandbanks.jpg	2012CG-0030-Sandbanks.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10817	4270	2012CG-0031-Sandbanks.jpg	2012CG-0031-Sandbanks.jpg	2012CG-0031-Sandbanks.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10818	4271	2012CG-0032-Sandbanks.jpg	2012CG-0032-Sandbanks.jpg	2012CG-0032-Sandbanks.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10819	4272	2012CG-0033-Sandbanks.jpg	2012CG-0033-Sandbanks.jpg	2012CG-0033-Sandbanks.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10820	4273	2012CG-0034-Sandbanks.jpg	2012CG-0034-Sandbanks.jpg	2012CG-0034-Sandbanks.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10821	4274	2012CG-0035-BrianwithIceSandbanks.jpg	2012CG-0035-BrianwithIceSandbanks.jpg	2012CG-0035-BrianwithIceSandbanks.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10822	4275	2012CG-0036-MarlaMiriamSandbanks.jpg	2012CG-0036-MarlaMiriamSandbanks.jpg	2012CG-0036-MarlaMiriamSandbanks.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10823	4276	2012CG-0037-MarlasTracks.jpg	2012CG-0037-MarlasTracks.jpg	2012CG-0037-MarlasTracks.jpg	2012		Ulli Diemer	Sandbanks		Canon G5	
10824	4277	2012CG-0038-MiriamSkiing.jpg	2012CG-0038-MiriamSkiing.jpg	2012CG-0038-MiriamSkiing.jpg	2012		Ulli Diemer	Picton		Canon G5	
10825	4278	2012CG-0039-WoodsPicton.jpg	2012CG-0039-WoodsPicton.jpg	2012CG-0039-WoodsPicton.jpg	2012		Ulli Diemer	Picton		Canon G5	
10826	4279	2012CG-0040-WoodsPicton.jpg	2012CG-0040-WoodsPicton.jpg	2012CG-0040-WoodsPicton.jpg	2012		Ulli Diemer	Picton		Canon G5	
10827	4280	2012CG-0041-UlliWoodpile.jpg	2012CG-0041-UlliWoodpile.jpg	2012CG-0041-UlliWoodpile.jpg	2012		Miriam Garfinkle	Picton		Canon G5	
10828	4281	2012CG-0042-UlliChoppingWood.jpg	2012CG-0042-UlliChoppingWood.jpg	2012CG-0042-UlliChoppingWood.jpg	2012		Miriam Garfinkle	Picton		Canon G5	
10829	4282	2012CG-0043-Sunset.jpg	2012CG-0043-Sunset.jpg	2012CG-0043-Sunset.jpg	2012		Miriam Garfinkle	Picton		Canon G5	
10830	4283	2012CG-0044-Sunset.jpg	2012CG-0044-Sunset.jpg	2012CG-0044-Sunset.jpg	2012		Miriam Garfinkle	Picton		Canon G5	
10831	4284	2012CG-0045-Sunset.jpg	2012CG-0045-Sunset.jpg	2012CG-0045-Sunset.jpg	2012		Miriam Garfinkle	Picton		Canon G5	
10832	4285	2012CG-0046-Sunset.jpg	2012CG-0046-Sunset.jpg	2012CG-0046-Sunset.jpg	2012		Miriam Garfinkle	Picton		Canon G5	
10833	4286	2012CG-0047.jpg	2012CG-0047.jpg	2012CG-0047.jpg	2012		Miriam Garfinkle	Picton		Canon G5	
10834	4287	2012CG-0048.jpg	2012CG-0048.jpg	2012CG-0048.jpg	2012		Miriam Garfinkle	Picton		Canon G5	
10835	4288	2012CG-0049-Sunset.jpg	2012CG-0049-Sunset.jpg	2012CG-0049-Sunset.jpg	2012		Miriam Garfinkle	Picton		Canon G5	
10836	4289	2012CG-0050-Sunset.jpg	2012CG-0050-Sunset.jpg	2012CG-0050-Sunset.jpg	2012		Miriam Garfinkle	Picton		Canon G5	
10837	4290	2012CG-0051.jpg	2012CG-0051.jpg	2012CG-0051.jpg	2012		Miriam Garfinkle	Picton		Canon G5	
10838	4291	2012CG-0052-Sunset.jpg	2012CG-0052-Sunset.jpg	2012CG-0052-Sunset.jpg	2012		Miriam Garfinkle	Picton		Canon G5	
10839	4292	2012CG-0053-Sunset.jpg	2012CG-0053-Sunset.jpg	2012CG-0053-Sunset.jpg	2012		Miriam Garfinkle	Picton		Canon G5	
10840	4293	2012CG-0054-Sunset.jpg	2012CG-0054-Sunset.jpg	2012CG-0054-Sunset.jpg	2012		Miriam Garfinkle	Picton		Canon G5	
10841	4294	2012CG-0055-Sunset.jpg	2012CG-0055-Sunset.jpg	2012CG-0055-Sunset.jpg	2012		Miriam Garfinkle	Picton		Canon G5	
10842	4295	2012CG-0057-MoshePlayingPiano.jpg	2012CG-0057-MoshePlayingPiano.jpg	2012CG-0057-MoshePlayingPiano.jpg	2012		Ulli Diemer	111 Barton Avenue		Canon G5	
10843	4296	2012CG-0058-MoshePlayingPiano.jpg	2012CG-0058-MoshePlayingPiano.jpg	2012CG-0058-MoshePlayingPiano.jpg	2012		Ulli Diemer	111 Barton Avenue		Canon G5	
10844	4297	2012CG-0059-LeslieStreetSpit.jpg	2012CG-0059-LeslieStreetSpit.jpg	2012CG-0059-LeslieStreetSpit.jpg	2012		Ulli Diemer	Leslie Street Spit		Canon G5	
10845	4298	2012CG-0060-LeslieStreetSpit.jpg	2012CG-0060-LeslieStreetSpit.jpg	2012CG-0060-LeslieStreetSpit.jpg	2012		Ulli Diemer	Leslie Street Spit		Canon G5	
10846	4299	2012CG-0061-Stump.jpg	2012CG-0061-Stump.jpg	2012CG-0061-Stump.jpg	2012		Ulli Diemer	Leslie Street Spit		Canon G5	
10847	4300	2012CG-0062-Stump.jpg	2012CG-0062-Stump.jpg	2012CG-0062-Stump.jpg	2012		Ulli Diemer	Leslie Street Spit		Canon G5	
10848	4301	2012CG-0063-Stump.jpg	2012CG-0063-Stump.jpg	2012CG-0063-Stump.jpg	2012		Ulli Diemer	Leslie Street Spit		Canon G5	
10849	4302	2012CG-0064-Stump.jpg	2012CG-0064-Stump.jpg	2012CG-0064-Stump.jpg	2012		Ulli Diemer	Leslie Street Spit		Canon G5	
10850	4303	2012CG-0065-LongTailedDucks.jpg	2012CG-0065-LongTailedDucks.jpg	2012CG-0065-LongTailedDucks.jpg	2012		Ulli Diemer	Leslie Street Spit		Canon G5	
10851	4304	2012CG-0066-Ice.jpg	2012CG-0066-Ice.jpg	2012CG-0066-Ice.jpg	2012		Ulli Diemer	Leslie Street Spit		Canon G5	
10852	4305	2012CG-0067-Ice.jpg	2012CG-0067-Ice.jpg	2012CG-0067-Ice.jpg	2012		Ulli Diemer	Leslie Street Spit		Canon G5	
10853	4306	2012CG-0068-Ice.jpg	2012CG-0068-Ice.jpg	2012CG-0068-Ice.jpg	2012		Ulli Diemer	Leslie Street Spit		Canon G5	
10854	4307	2012CG-0069-Ice.jpg	2012CG-0069-Ice.jpg	2012CG-0069-Ice.jpg	2012		Ulli Diemer	Leslie Street Spit		Canon G5	
10855	4308	2012CG-0070-LongTailedDucks.jpg	2012CG-0070-LongTailedDucks.jpg	2012CG-0070-LongTailedDucks.jpg	2012		Ulli Diemer	Leslie Street Spit		Canon G5	
10856	4309	2012CG-0071-LongTailedDucks.jpg	2012CG-0071-LongTailedDucks.jpg	2012CG-0071-LongTailedDucks.jpg	2012		Ulli Diemer	Leslie Street Spit		Canon G5	
10857	4310	2012CG-0072-Tree.jpg	2012CG-0072-Tree.jpg	2012CG-0072-Tree.jpg	2012		Ulli Diemer	Leslie Street Spit		Canon G5	
10858	4311	2012CG-0073-Dessert.jpg	2012CG-0073-Dessert.jpg	2012CG-0073-Dessert.jpg	2012		Ulli Diemer	111 Barton Avenue		Canon G5	
10859	4312	2012CG-0074-WednesdayEvening.jpg	2012CG-0074-WednesdayEvening.jpg	2012CG-0074-WednesdayEvening.jpg	2012		Ulli Diemer	111 Barton Avenue		Canon G5	
10860	4313	2012CG-0075-Shadow.jpg	2012CG-0075-Shadow.jpg	2012CG-0075-Shadow.jpg	2012		Ulli Diemer	Barton Avenue		Canon G5	
10861	4314	2012CG-0076-Shadow.jpg	2012CG-0076-Shadow.jpg	2012CG-0076-Shadow.jpg	2012		Ulli Diemer	Barton Avenue		Canon G5	
10862	4315	2012CG-0077-Shadow.jpg	2012CG-0077-Shadow.jpg	2012CG-0077-Shadow.jpg	2012		Ulli Diemer	Barton Avenue		Canon G5	
10863	4316	2012CG-0078-Shadow.jpg	2012CG-0078-Shadow.jpg	2012CG-0078-Shadow.jpg	2012		Ulli Diemer	Barton Avenue		Canon G5	
10864	4317	2012CG-0079-Hazelnuts.jpg	2012CG-0079-Hazelnuts.jpg	2012CG-0079-Hazelnuts.jpg	2012		Ulli Diemer	111 Barton Avenue		Canon G5	
10865	4318	2012CG-0080-Filberts.jpg	2012CG-0080-Filberts.jpg	2012CG-0080-Filberts.jpg	2012		Ulli Diemer	111 Barton Avenue		Canon G5	
10866	4319	2012CG-0081-Hazelnuts.jpg	2012CG-0081-Hazelnuts.jpg	2012CG-0081-Hazelnuts.jpg	2012		Ulli Diemer	111 Barton Avenue		Canon G5	
10867	4320	2012CG-0082-Filberts.jpg	2012CG-0082-Filberts.jpg	2012CG-0082-Filberts.jpg	2012		Ulli Diemer	111 Barton Avenue		Canon G5	
10868	4321	2012CG-0083-Hazelnuts.jpg	2012CG-0083-Hazelnuts.jpg	2012CG-0083-Hazelnuts.jpg	2012		Ulli Diemer	111 Barton Avenue		Canon G5	
10869	4322	2012CG-0084-HotChocolate.jpg	2012CG-0084-HotChocolate.jpg	2012CG-0084-HotChocolate.jpg	2012		Ulli Diemer	111 Barton Avenue		Canon G5	
10870	4323	2012CG-0085-HotChocolate.jpg	2012CG-0085-HotChocolate.jpg	2012CG-0085-HotChocolate.jpg	2012		Ulli Diemer	111 Barton Avenue		Canon G5	
10871	4324	2012CG-0086-ApplePie.jpg	2012CG-0086-ApplePie.jpg	2012CG-0086-ApplePie.jpg	2012		Ulli Diemer	111 Barton Avenue		Canon G5	
10872	4325	2012CG-0087-MiriamonRinkOxtongueLake.jpg	2012CG-0087-MiriamonRinkOxtongueLake.jpg	2012CG-0087-MiriamonRinkOxtongueLake.jpg	2012		Ulli Diemer	Oxtongue Lake		Canon G5	
10873	4326	2012CG-0088-MiriamonRinkOxtongueLake.jpg	2012CG-0088-MiriamonRinkOxtongueLake.jpg	2012CG-0088-MiriamonRinkOxtongueLake.jpg	2012		Ulli Diemer	Oxtongue Lake		Canon G5	
10874	4327	2012CG-0089-MiriamonRinkOxtongueLake.jpg	2012CG-0089-MiriamonRinkOxtongueLake.jpg	2012CG-0089-MiriamonRinkOxtongueLake.jpg	2012		Ulli Diemer	Oxtongue Lake		Canon G5	
10875	4328	2012CG-0090-MiriamonRinkOxtongueLake.jpg	2012CG-0090-MiriamonRinkOxtongueLake.jpg	2012CG-0090-MiriamonRinkOxtongueLake.jpg	2012		Ulli Diemer	Oxtongue Lake		Canon G5	
10876	4329	2012CG-0091-MiriamonRinkOxtongueLake.jpg	2012CG-0091-MiriamonRinkOxtongueLake.jpg	2012CG-0091-MiriamonRinkOxtongueLake.jpg	2012		Ulli Diemer	Oxtongue Lake		Canon G5	
10877	4330	2012CG-0092-MiriamonRinkOxtongueLake.jpg	2012CG-0092-MiriamonRinkOxtongueLake.jpg	2012CG-0092-MiriamonRinkOxtongueLake.jpg	2012		Ulli Diemer	Oxtongue Lake		Canon G5	
10878	4331	2012CG-0093-MiriamonRinkOxtongueLake.jpg	2012CG-0093-MiriamonRinkOxtongueLake.jpg	2012CG-0093-MiriamonRinkOxtongueLake.jpg	2012		Ulli Diemer	Oxtongue Lake		Canon G5	
10879	4332	2012CG-0094-MiriamonRinkOxtongueLake.jpg	2012CG-0094-MiriamonRinkOxtongueLake.jpg	2012CG-0094-MiriamonRinkOxtongueLake.jpg	2012		Ulli Diemer	Oxtongue Lake		Canon G5	
10880	4333	2012CG-0095-OxtongueLakeCottages.jpg	2012CG-0095-OxtongueLakeCottages.jpg	2012CG-0095-OxtongueLakeCottages.jpg	2012		Ulli Diemer	Oxtongue Lake		Canon G5	
10881	4334	2012CG-0096-AlgonquinPark.jpg	2012CG-0096-AlgonquinPark.jpg	2012CG-0096-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10882	4335	2012CG-0097-AlgonquinPark.jpg	2012CG-0097-AlgonquinPark.jpg	2012CG-0097-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10883	4336	2012CG-0098-AlgonquinPark.jpg	2012CG-0098-AlgonquinPark.jpg	2012CG-0098-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10884	4337	2012CG-0099-AlgonquinPark.jpg	2012CG-0099-AlgonquinPark.jpg	2012CG-0099-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10885	4338	2012CG-0100-AlgonquinPark.jpg	2012CG-0100-AlgonquinPark.jpg	2012CG-0100-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10886	4339	2012CG-0101-AlgonquinPark.jpg	2012CG-0101-AlgonquinPark.jpg	2012CG-0101-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10887	4340	2012CG-0102-AlgonquinPark.jpg	2012CG-0102-AlgonquinPark.jpg	2012CG-0102-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10888	4341	2012CG-0103-AlgonquinPark.jpg	2012CG-0103-AlgonquinPark.jpg	2012CG-0103-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10889	4342	2012CG-0104-Ice-AlgonquinPark.jpg	2012CG-0104-Ice-AlgonquinPark.jpg	2012CG-0104-Ice-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10890	4343	2012CG-0105-Ice-AlgonquinPark.jpg	2012CG-0105-Ice-AlgonquinPark.jpg	2012CG-0105-Ice-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10891	4344	2012CG-0106-Miriam-AlgonquinPark.jpg	2012CG-0106-Miriam-AlgonquinPark.jpg	2012CG-0106-Miriam-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10892	4345	2012CG-0107-AlgonquinPark.jpg	2012CG-0107-AlgonquinPark.jpg	2012CG-0107-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10893	4346	2012CG-0108-AlgonquinPark.jpg	2012CG-0108-AlgonquinPark.jpg	2012CG-0108-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10894	4347	2012CG-0109-AlgonquinPark.jpg	2012CG-0109-AlgonquinPark.jpg	2012CG-0109-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10895	4348	2012CG-0110-AlgonquinPark.jpg	2012CG-0110-AlgonquinPark.jpg	2012CG-0110-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10896	4349	2012CG-0111-Miriam-AlgonquinPark.jpg	2012CG-0111-Miriam-AlgonquinPark.jpg	2012CG-0111-Miriam-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10897	4350	2012CG-0112-Ulli-AlgonquinPark.jpg	2012CG-0112-Ulli-AlgonquinPark.jpg	2012CG-0112-Ulli-AlgonquinPark.jpg	2012		Miriam Garfinkle	Algonquin Park		Canon G5	
10898	4351	2012CG-0113-Ulli-AlgonquinPark.jpg	2012CG-0113-Ulli-AlgonquinPark.jpg	2012CG-0113-Ulli-AlgonquinPark.jpg	2012		Miriam Garfinkle	Algonquin Park		Canon G5	
10899	4352	2012CG-0114-Snow-AlgonquinPark.jpg	2012CG-0114-Snow-AlgonquinPark.jpg	2012CG-0114-Snow-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10900	4353	2012CG-0115-Snow-AlgonquinPark.jpg	2012CG-0115-Snow-AlgonquinPark.jpg	2012CG-0115-Snow-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10901	4354	2012CG-0116-Snow-AlgonquinPark.jpg	2012CG-0116-Snow-AlgonquinPark.jpg	2012CG-0116-Snow-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10902	4355	2012CG-0117-Snow-AlgonquinPark.jpg	2012CG-0117-Snow-AlgonquinPark.jpg	2012CG-0117-Snow-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10903	4356	2012CG-0118-TrailMap-AlgonquinPark.jpg	2012CG-0118-TrailMap-AlgonquinPark.jpg	2012CG-0118-TrailMap-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10904	4357	2012CG-0119-AlgonquinPark.jpg	2012CG-0119-AlgonquinPark.jpg	2012CG-0119-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10905	4358	2012CG-0120-AlgonquinPark.jpg	2012CG-0120-AlgonquinPark.jpg	2012CG-0120-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10906	4359	2012CG-0121-AlgonquinPark.jpg	2012CG-0121-AlgonquinPark.jpg	2012CG-0121-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10907	4360	2012CG-0122-AlgonquinPark.jpg	2012CG-0122-AlgonquinPark.jpg	2012CG-0122-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10908	4361	2012CG-0123-Ulli-AlgonquinPark.jpg	2012CG-0123-Ulli-AlgonquinPark.jpg	2012CG-0123-Ulli-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10909	4362	2012CG-0124-Ulli-AlgonquinPark.jpg	2012CG-0124-Ulli-AlgonquinPark.jpg	2012CG-0124-Ulli-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10910	4363	2012CG-0125-AlgonquinPark.jpg	2012CG-0125-AlgonquinPark.jpg	2012CG-0125-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10911	4364	2012CG-0126-AlgonquinPark.jpg	2012CG-0126-AlgonquinPark.jpg	2012CG-0126-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10912	4365	2012CG-0127-AlgonquinPark.jpg	2012CG-0127-AlgonquinPark.jpg	2012CG-0127-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10913	4366	2012CG-0128-AlgonquinPark.jpg	2012CG-0128-AlgonquinPark.jpg	2012CG-0128-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10914	4367	2012CG-0129-AlgonquinPark.jpg	2012CG-0129-AlgonquinPark.jpg	2012CG-0129-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10915	4368	2012CG-0130-AlgonquinPark.jpg	2012CG-0130-AlgonquinPark.jpg	2012CG-0130-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10916	4369	2012CG-0131-AlgonquinPark.jpg	2012CG-0131-AlgonquinPark.jpg	2012CG-0131-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10917	4370	2012CG-0132-AlgonquinPark.jpg	2012CG-0132-AlgonquinPark.jpg	2012CG-0132-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10918	4371	2012CG-0133-AlgonquinPark.jpg	2012CG-0133-AlgonquinPark.jpg	2012CG-0133-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10919	4372	2012CG-0134-AlgonquinPark.jpg	2012CG-0134-AlgonquinPark.jpg	2012CG-0134-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10920	4373	2012CG-0135-AlgonquinPark.jpg	2012CG-0135-AlgonquinPark.jpg	2012CG-0135-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10921	4374	2012CG-0136-AlgonquinPark.jpg	2012CG-0136-AlgonquinPark.jpg	2012CG-0136-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10922	4375	2012CG-0137-AlgonquinPark.jpg	2012CG-0137-AlgonquinPark.jpg	2012CG-0137-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10923	4376	2012CG-0138-AlgonquinPark.jpg	2012CG-0138-AlgonquinPark.jpg	2012CG-0138-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10924	4377	2012CG-0139-AlgonquinPark.jpg	2012CG-0139-AlgonquinPark.jpg	2012CG-0139-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10925	4378	2012CG-0140-AlgonquinPark.jpg	2012CG-0140-AlgonquinPark.jpg	2012CG-0140-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10926	4379	2012CG-0141-AlgonquinPark.jpg	2012CG-0141-AlgonquinPark.jpg	2012CG-0141-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10927	4380	2012CG-0142-AlgonquinPark.jpg	2012CG-0142-AlgonquinPark.jpg	2012CG-0142-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10928	4381	2012CG-0143-AlgonquinPark.jpg	2012CG-0143-AlgonquinPark.jpg	2012CG-0143-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10929	4382	2012CG-0144-AlgonquinPark.jpg	2012CG-0144-AlgonquinPark.jpg	2012CG-0144-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10930	4383	2012CG-0145-AlgonquinPark.jpg	2012CG-0145-AlgonquinPark.jpg	2012CG-0145-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10931	4384	2012CG-0146-AlgonquinPark.jpg	2012CG-0146-AlgonquinPark.jpg	2012CG-0146-AlgonquinPark.jpg	2012		Ulli Diemer	Algonquin Park		Canon G5	
10932	4385	2012CG-0147-TorontoIslandBreakwater.jpg	2012CG-0147-TorontoIslandBreakwater.jpg	2012CG-0147-TorontoIslandBreakwater.jpg	2012		Ulli Diemer	Toronto Islands		Canon G5	
10933	4386	2012CG-0148-TorontoIslandBreakwater.jpg	2012CG-0148-TorontoIslandBreakwater.jpg	2012CG-0148-TorontoIslandBreakwater.jpg	2012		Ulli Diemer	Toronto Islands		Canon G5	
10934	4387	2012CG-0149-TorontoIslandBreakwater.jpg	2012CG-0149-TorontoIslandBreakwater.jpg	2012CG-0149-TorontoIslandBreakwater.jpg	2012		Ulli Diemer	Toronto Islands		Canon G5	
10935	4388	2012CG-0150-TorontoIslandBreakwater.jpg	2012CG-0150-TorontoIslandBreakwater.jpg	2012CG-0150-TorontoIslandBreakwater.jpg	2012		Ulli Diemer	Toronto Islands		Canon G5	
10936	4389	2012CG-0151-TorontoIslandBreakwater.jpg	2012CG-0151-TorontoIslandBreakwater.jpg	2012CG-0151-TorontoIslandBreakwater.jpg	2012		Ulli Diemer	Toronto Islands		Canon G5	
10937	4390	2012CG-0152-TorontoIslandBreakwater.jpg	2012CG-0152-TorontoIslandBreakwater.jpg	2012CG-0152-TorontoIslandBreakwater.jpg	2012		Ulli Diemer	Toronto Islands		Canon G5	
10938	4391	2012CG-0153-TorontoIslandBreakwater.jpg	2012CG-0153-TorontoIslandBreakwater.jpg	2012CG-0153-TorontoIslandBreakwater.jpg	2012		Ulli Diemer	Toronto Islands		Canon G5	
10939	4392	2012CG-0154-TorontoIslandBreakwater.jpg	2012CG-0154-TorontoIslandBreakwater.jpg	2012CG-0154-TorontoIslandBreakwater.jpg	2012		Ulli Diemer	Toronto Islands		Canon G5	
10940	4393	2012CG-0155-TrumpeterSwanatBluffs.jpg	2012CG-0155-TrumpeterSwanatBluffs.jpg	2012CG-0155-TrumpeterSwanatBluffs.jpg	2012		Ulli Diemer	Scarborough Bluffs		Canon G5	
10941	4394	2012CG-0156-TrumpeterSwanatBluffs.jpg	2012CG-0156-TrumpeterSwanatBluffs.jpg	2012CG-0156-TrumpeterSwanatBluffs.jpg	2012		Ulli Diemer	Scarborough Bluffs		Canon G5	
10942	4395	2012CG-0157-TrumpeterSwanatBluffs.jpg	2012CG-0157-TrumpeterSwanatBluffs.jpg	2012CG-0157-TrumpeterSwanatBluffs.jpg	2012		Ulli Diemer	Scarborough Bluffs		Canon G5	
10943	4396	2012CG-0158-MinkatBluffs.jpg	2012CG-0158-MinkatBluffs.jpg	2012CG-0158-MinkatBluffs.jpg	2012		Ulli Diemer	Scarborough Bluffs		Canon G5	
10944	4397	2012CG-0159-TrumpeterSwanatBluffs.jpg	2012CG-0159-TrumpeterSwanatBluffs.jpg	2012CG-0159-TrumpeterSwanatBluffs.jpg	2012		Ulli Diemer	Scarborough Bluffs		Canon G5	
10945	4398	2012CG-0160-TrumpeterSwanatBluffs.jpg	2012CG-0160-TrumpeterSwanatBluffs.jpg	2012CG-0160-TrumpeterSwanatBluffs.jpg	2012		Ulli Diemer	Scarborough Bluffs		Canon G5	
10946	4399	2012CG-0161-TrumpeterSwanatBluffs.jpg	2012CG-0161-TrumpeterSwanatBluffs.jpg	2012CG-0161-TrumpeterSwanatBluffs.jpg	2012		Ulli Diemer	Scarborough Bluffs		Canon G5	
10947	4400	2012CG-0162-TrumpeterSwanatBluffs.jpg	2012CG-0162-TrumpeterSwanatBluffs.jpg	2012CG-0162-TrumpeterSwanatBluffs.jpg	2012		Ulli Diemer	Scarborough Bluffs		Canon G5	
